,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsReturn,TransactionType,TotalAmount,Year,Month,Day,Hour,Weekday
2496,536663,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2010-12-02 12:07:00,0.55,16546,United Kingdom,False,Sale,13.2,2010,12,2,12,3
2497,536667,22601,CHRISTMAS RETROSPOT ANGEL WOOD,24,2010-12-02 12:09:00,0.85,15260,United Kingdom,False,Sale,20.4,2010,12,2,12,3
2498,536667,22602,CHRISTMAS RETROSPOT HEART WOOD,24,2010-12-02 12:09:00,0.85,15260,United Kingdom,False,Sale,20.4,2010,12,2,12,3
2499,536667,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2010-12-02 12:09:00,0.85,15260,United Kingdom,False,Sale,20.4,2010,12,2,12,3
2500,536667,22574,HEART WOODEN CHRISTMAS DECORATION,24,2010-12-02 12:09:00,0.85,15260,United Kingdom,False,Sale,20.4,2010,12,2,12,3
2501,536667,22576,SWALLOW WOODEN CHRISTMAS DECORATION,24,2010-12-02 12:09:00,0.85,15260,United Kingdom,False,Sale,20.4,2010,12,2,12,3
2502,536667,22594,CHRISTMAS GINGHAM TREE,24,2010-12-02 12:09:00,0.85,15260,United Kingdom,False,Sale,20.4,2010,12,2,12,3
2503,536667,22595,CHRISTMAS GINGHAM HEART,12,2010-12-02 12:09:00,0.85,15260,United Kingdom,False,Sale,10.2,2010,12,2,12,3
2504,536667,22423,REGENCY CAKESTAND 3 TIER,4,2010-12-02 12:09:00,12.75,15260,United Kingdom,False,Sale,51.0,2010,12,2,12,3
2505,536667,21217,RED RETROSPOT ROUND CAKE TINS,2,2010-12-02 12:09:00,9.95,15260,United Kingdom,False,Sale,19.9,2010,12,2,12,3
2506,536667,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-02 12:09:00,2.95,15260,United Kingdom,False,Sale,35.400000000000006,2010,12,2,12,3
2507,536667,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2010-12-02 12:09:00,2.95,15260,United Kingdom,False,Sale,35.400000000000006,2010,12,2,12,3
2508,536667,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2010-12-02 12:09:00,2.55,15260,United Kingdom,False,Sale,15.3,2010,12,2,12,3
2509,536667,21741,COSY SLIPPER SHOES LARGE GREEN,6,2010-12-02 12:09:00,2.95,15260,United Kingdom,False,Sale,17.700000000000003,2010,12,2,12,3
2510,536667,21738,COSY SLIPPER SHOES SMALL  RED ,6,2010-12-02 12:09:00,2.95,15260,United Kingdom,False,Sale,17.700000000000003,2010,12,2,12,3
2511,536667,21739,COSY SLIPPER SHOES SMALL GREEN,6,2010-12-02 12:09:00,2.95,15260,United Kingdom,False,Sale,17.700000000000003,2010,12,2,12,3
2512,536667,79321,CHILLI LIGHTS,4,2010-12-02 12:09:00,4.95,15260,United Kingdom,False,Sale,19.8,2010,12,2,12,3
2513,536670,22469,HEART OF WICKER SMALL,40,2010-12-02 12:09:00,1.45,15260,United Kingdom,False,Sale,58.0,2010,12,2,12,3
2514,536671,85061W,WHITE JEWELLED HEART DECORATION,24,2010-12-02 12:10:00,0.85,13305,United Kingdom,False,Sale,20.4,2010,12,2,12,3
2515,536671,22855,FINE WICKER HEART ,12,2010-12-02 12:10:00,1.25,13305,United Kingdom,False,Sale,15.0,2010,12,2,12,3
2516,536671,22465,HANGING METAL STAR LANTERN,24,2010-12-02 12:10:00,1.65,13305,United Kingdom,False,Sale,39.6,2010,12,2,12,3
2517,536671,22740,POLKADOT PEN,48,2010-12-02 12:10:00,0.85,13305,United Kingdom,False,Sale,40.8,2010,12,2,12,3
2518,536671,21385,IVORY HANGING DECORATION  HEART,24,2010-12-02 12:10:00,0.85,13305,United Kingdom,False,Sale,20.4,2010,12,2,12,3
2519,536672,22812,PACK 3 BOXES CHRISTMAS PANNETONE,24,2010-12-02 12:10:00,1.95,14491,United Kingdom,False,Sale,46.8,2010,12,2,12,3
2520,536672,20749,ASSORTED COLOUR MINI CASES,6,2010-12-02 12:10:00,7.95,14491,United Kingdom,False,Sale,47.7,2010,12,2,12,3
2521,536672,22729,ALARM CLOCK BAKELIKE ORANGE,4,2010-12-02 12:10:00,3.75,14491,United Kingdom,False,Sale,15.0,2010,12,2,12,3
2522,536672,21288,STRIPEY CHOCOLATE NESTING BOXES,6,2010-12-02 12:10:00,2.95,14491,United Kingdom,False,Sale,17.700000000000003,2010,12,2,12,3
2523,536673,21014,SWISS CHALET TREE DECORATION ,60,2010-12-02 12:11:00,0.85,14060,United Kingdom,False,Sale,51.0,2010,12,2,12,3
2524,536673,21803,CHRISTMAS TREE STAR DECORATION,36,2010-12-02 12:11:00,0.42,14060,United Kingdom,False,Sale,15.12,2010,12,2,12,3
2525,536673,21801,CHRISTMAS TREE DECORATION WITH BELL,36,2010-12-02 12:11:00,0.42,14060,United Kingdom,False,Sale,15.12,2010,12,2,12,3
2526,536673,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,48,2010-12-02 12:11:00,1.06,14060,United Kingdom,False,Sale,50.88,2010,12,2,12,3
2527,536673,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,96,2010-12-02 12:11:00,0.64,14060,United Kingdom,False,Sale,61.44,2010,12,2,12,3
2528,536673,22491,PACK OF 12 COLOURED PENCILS,48,2010-12-02 12:11:00,0.85,14060,United Kingdom,False,Sale,40.8,2010,12,2,12,3
2529,536673,21791,VINTAGE HEADS AND TAILS CARD GAME ,36,2010-12-02 12:11:00,1.25,14060,United Kingdom,False,Sale,45.0,2010,12,2,12,3
2530,536674,21034,REX CASH+CARRY JUMBO SHOPPER,5,2010-12-02 12:16:00,0.95,15923,United Kingdom,False,Sale,4.75,2010,12,2,12,3
2531,536674,22650,CERAMIC PIRATE CHEST MONEY BANK,4,2010-12-02 12:16:00,1.45,15923,United Kingdom,False,Sale,5.8,2010,12,2,12,3
2532,536674,22202,MILK PAN PINK POLKADOT,2,2010-12-02 12:16:00,3.75,15923,United Kingdom,False,Sale,7.5,2010,12,2,12,3
2533,536674,21064,BOOM BOX SPEAKER BOYS,1,2010-12-02 12:16:00,5.95,15923,United Kingdom,False,Sale,5.95,2010,12,2,12,3
2534,536674,21364,PEACE SMALL WOOD LETTERS,1,2010-12-02 12:16:00,6.75,15923,United Kingdom,False,Sale,6.75,2010,12,2,12,3
2535,536674,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2010-12-02 12:16:00,2.1,15923,United Kingdom,False,Sale,2.1,2010,12,2,12,3
2536,536674,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2010-12-02 12:16:00,1.95,15923,United Kingdom,False,Sale,1.95,2010,12,2,12,3
2537,536674,48173C,DOORMAT BLACK FLOCK ,1,2010-12-02 12:16:00,7.95,15923,United Kingdom,False,Sale,7.95,2010,12,2,12,3
2538,536674,47591B,SCOTTIES CHILDRENS APRON,1,2010-12-02 12:16:00,1.65,15923,United Kingdom,False,Sale,1.65,2010,12,2,12,3
2539,536674,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2010-12-02 12:16:00,1.95,15923,United Kingdom,False,Sale,1.95,2010,12,2,12,3
2540,536674,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,7,2010-12-02 12:16:00,2.1,15923,United Kingdom,False,Sale,14.7,2010,12,2,12,3
2541,536674,22195,LARGE HEART MEASURING SPOONS,1,2010-12-02 12:16:00,1.65,15923,United Kingdom,False,Sale,1.65,2010,12,2,12,3
2542,536674,84341B,SMALL PINK MAGIC CHRISTMAS TREE,1,2010-12-02 12:16:00,0.85,15923,United Kingdom,False,Sale,0.85,2010,12,2,12,3
2543,536674,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,2,2010-12-02 12:16:00,3.75,15923,United Kingdom,False,Sale,7.5,2010,12,2,12,3
2544,536674,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2010-12-02 12:16:00,1.95,15923,United Kingdom,False,Sale,3.9,2010,12,2,12,3
2545,536674,16235,RECYCLED PENCIL WITH RABBIT ERASER,48,2010-12-02 12:16:00,0.21,15923,United Kingdom,False,Sale,10.08,2010,12,2,12,3
2546,536674,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2010-12-02 12:16:00,0.65,15923,United Kingdom,False,Sale,20.8,2010,12,2,12,3
2547,536674,21161,KEEP OUT BOYS DOOR HANGER ,2,2010-12-02 12:16:00,1.45,15923,United Kingdom,False,Sale,2.9,2010,12,2,12,3
2548,536674,20986,BLUE CALCULATOR RULER,4,2010-12-02 12:16:00,1.25,15923,United Kingdom,False,Sale,5.0,2010,12,2,12,3
2549,536674,20832,RED FLOCK LOVE HEART PHOTO FRAME,4,2010-12-02 12:16:00,0.85,15923,United Kingdom,False,Sale,3.4,2010,12,2,12,3
2550,536674,22501,PICNIC BASKET WICKER LARGE,1,2010-12-02 12:16:00,9.95,15923,United Kingdom,False,Sale,9.95,2010,12,2,12,3
2551,536676,84846A,SCENTED CANDLE IN DIGITALIS TIN,6,2010-12-02 12:18:00,2.1,16752,United Kingdom,False,Sale,12.6,2010,12,2,12,3
2552,536676,22442,GROW YOUR OWN FLOWERS SET OF 3,2,2010-12-02 12:18:00,7.95,16752,United Kingdom,False,Sale,15.9,2010,12,2,12,3
2553,536676,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2010-12-02 12:18:00,1.65,16752,United Kingdom,False,Sale,19.8,2010,12,2,12,3
2554,536676,22168,ORGANISER WOOD ANTIQUE WHITE ,2,2010-12-02 12:18:00,8.5,16752,United Kingdom,False,Sale,17.0,2010,12,2,12,3
2555,536676,22797,CHEST OF DRAWERS GINGHAM HEART ,1,2010-12-02 12:18:00,16.95,16752,United Kingdom,False,Sale,16.95,2010,12,2,12,3
2556,536676,22595,CHRISTMAS GINGHAM HEART,12,2010-12-02 12:18:00,0.85,16752,United Kingdom,False,Sale,10.2,2010,12,2,12,3
2557,536676,21563,RED HEART SHAPE LOVE BUCKET ,6,2010-12-02 12:18:00,2.95,16752,United Kingdom,False,Sale,17.700000000000003,2010,12,2,12,3
2558,536676,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-02 12:18:00,1.45,16752,United Kingdom,False,Sale,17.4,2010,12,2,12,3
2559,536676,21769,VINTAGE POST OFFICE CABINET,1,2010-12-02 12:18:00,79.95,16752,United Kingdom,False,Sale,79.95,2010,12,2,12,3
2560,536681,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-12-02 12:22:00,3.25,17287,United Kingdom,False,Sale,3.25,2010,12,2,12,3
2561,536681,22294,HEART FILIGREE DOVE  SMALL,10,2010-12-02 12:22:00,1.25,17287,United Kingdom,False,Sale,12.5,2010,12,2,12,3
2562,536681,22295,HEART FILIGREE DOVE LARGE,6,2010-12-02 12:22:00,1.65,17287,United Kingdom,False,Sale,9.9,2010,12,2,12,3
2563,536681,22906,12 MESSAGE CARDS WITH ENVELOPES,1,2010-12-02 12:22:00,1.65,17287,United Kingdom,False,Sale,1.65,2010,12,2,12,3
2564,536681,22988,SOLDIERS EGG CUP ,1,2010-12-02 12:22:00,1.25,17287,United Kingdom,False,Sale,1.25,2010,12,2,12,3
2565,536681,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-02 12:22:00,1.69,17287,United Kingdom,False,Sale,13.52,2010,12,2,12,3
2566,536681,22423,REGENCY CAKESTAND 3 TIER,3,2010-12-02 12:22:00,12.75,17287,United Kingdom,False,Sale,38.25,2010,12,2,12,3
2567,536681,22633,HAND WARMER UNION JACK,2,2010-12-02 12:22:00,2.1,17287,United Kingdom,False,Sale,4.2,2010,12,2,12,3
2568,536681,22867,HAND WARMER BIRD DESIGN,1,2010-12-02 12:22:00,2.1,17287,United Kingdom,False,Sale,2.1,2010,12,2,12,3
2569,536681,22866,HAND WARMER SCOTTY DOG DESIGN,1,2010-12-02 12:22:00,2.1,17287,United Kingdom,False,Sale,2.1,2010,12,2,12,3
2570,536681,21586,KINGS CHOICE GIANT TUBE MATCHES,3,2010-12-02 12:22:00,2.55,17287,United Kingdom,False,Sale,7.649999999999999,2010,12,2,12,3
2571,536681,21584,RETROSPOT SMALL TUBE MATCHES,6,2010-12-02 12:22:00,1.65,17287,United Kingdom,False,Sale,9.9,2010,12,2,12,3
2572,536681,21588,RETROSPOT GIANT TUBE MATCHES,3,2010-12-02 12:22:00,2.55,17287,United Kingdom,False,Sale,7.649999999999999,2010,12,2,12,3
2573,536685,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,2010-12-02 12:23:00,3.39,17850,United Kingdom,False,Sale,27.12,2010,12,2,12,3
2574,536685,22752,SET 7 BABUSHKA NESTING BOXES,4,2010-12-02 12:23:00,7.65,17850,United Kingdom,False,Sale,30.6,2010,12,2,12,3
2575,536685,22803,IVORY EMBROIDERED QUILT ,2,2010-12-02 12:23:00,35.75,17850,United Kingdom,False,Sale,71.5,2010,12,2,12,3
2576,536685,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-02 12:23:00,4.25,17850,United Kingdom,False,Sale,25.5,2010,12,2,12,3
2577,536685,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-02 12:23:00,2.55,17850,United Kingdom,False,Sale,30.6,2010,12,2,12,3
2578,536685,71053,WHITE METAL LANTERN,12,2010-12-02 12:23:00,3.39,17850,United Kingdom,False,Sale,40.68,2010,12,2,12,3
2579,536685,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-12-02 12:23:00,2.75,17850,United Kingdom,False,Sale,16.5,2010,12,2,12,3
2580,536685,37370,RETRO COFFEE MUGS ASSORTED,6,2010-12-02 12:23:00,1.06,17850,United Kingdom,False,Sale,6.36,2010,12,2,12,3
2581,536685,21871,SAVE THE PLANET MUG,6,2010-12-02 12:23:00,1.06,17850,United Kingdom,False,Sale,6.36,2010,12,2,12,3
2582,536685,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-02 12:23:00,1.06,17850,United Kingdom,False,Sale,6.36,2010,12,2,12,3
2583,536685,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-02 12:23:00,1.06,17850,United Kingdom,False,Sale,6.36,2010,12,2,12,3
2584,536685,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 12:23:00,4.95,17850,United Kingdom,False,Sale,19.8,2010,12,2,12,3
2585,536685,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-02 12:23:00,6.95,17850,United Kingdom,False,Sale,27.8,2010,12,2,12,3
2586,536685,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 12:23:00,2.1,17850,United Kingdom,False,Sale,12.6,2010,12,2,12,3
2587,536685,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-02 12:23:00,2.55,17850,United Kingdom,False,Sale,15.3,2010,12,2,12,3
2588,536685,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-12-02 12:23:00,1.65,17850,United Kingdom,False,Sale,9.9,2010,12,2,12,3
2589,536685,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2010-12-02 12:23:00,3.39,17850,United Kingdom,False,Sale,27.12,2010,12,2,12,3
2590,536688,22632,HAND WARMER RED POLKA DOT,6,2010-12-02 12:24:00,1.85,17850,United Kingdom,False,Sale,11.1,2010,12,2,12,3
2591,536688,22633,HAND WARMER UNION JACK,6,2010-12-02 12:24:00,1.85,17850,United Kingdom,False,Sale,11.1,2010,12,2,12,3
2592,536690,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 12:25:00,2.55,17850,United Kingdom,False,Sale,15.3,2010,12,2,12,3
2593,536690,71053,WHITE METAL LANTERN,6,2010-12-02 12:25:00,3.39,17850,United Kingdom,False,Sale,20.34,2010,12,2,12,3
2594,536690,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-12-02 12:25:00,2.75,17850,United Kingdom,False,Sale,16.5,2010,12,2,12,3
2595,536690,37370,RETRO COFFEE MUGS ASSORTED,6,2010-12-02 12:25:00,1.06,17850,United Kingdom,False,Sale,6.36,2010,12,2,12,3
2596,536690,21871,SAVE THE PLANET MUG,6,2010-12-02 12:25:00,1.06,17850,United Kingdom,False,Sale,6.36,2010,12,2,12,3
2597,536690,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-02 12:25:00,1.06,17850,United Kingdom,False,Sale,6.36,2010,12,2,12,3
2598,536690,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-02 12:25:00,1.06,17850,United Kingdom,False,Sale,6.36,2010,12,2,12,3
2599,536690,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 12:25:00,4.95,17850,United Kingdom,False,Sale,19.8,2010,12,2,12,3
2600,536690,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-02 12:25:00,6.95,17850,United Kingdom,False,Sale,27.8,2010,12,2,12,3
2601,536690,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 12:25:00,2.1,17850,United Kingdom,False,Sale,12.6,2010,12,2,12,3
2602,536690,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-02 12:25:00,2.55,17850,United Kingdom,False,Sale,15.3,2010,12,2,12,3
2603,536690,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-12-02 12:25:00,1.65,17850,United Kingdom,False,Sale,9.9,2010,12,2,12,3
2604,536690,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-02 12:25:00,3.39,17850,United Kingdom,False,Sale,20.34,2010,12,2,12,3
2605,536690,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02 12:25:00,3.39,17850,United Kingdom,False,Sale,20.34,2010,12,2,12,3
2606,536690,22752,SET 7 BABUSHKA NESTING BOXES,4,2010-12-02 12:25:00,7.65,17850,United Kingdom,False,Sale,30.6,2010,12,2,12,3
2607,536690,22803,IVORY EMBROIDERED QUILT ,2,2010-12-02 12:25:00,35.75,17850,United Kingdom,False,Sale,71.5,2010,12,2,12,3
2608,536690,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-02 12:25:00,4.25,17850,United Kingdom,False,Sale,25.5,2010,12,2,12,3
2609,536693,22632,HAND WARMER RED POLKA DOT,6,2010-12-02 12:26:00,1.85,17850,United Kingdom,False,Sale,11.1,2010,12,2,12,3
2610,536693,22633,HAND WARMER UNION JACK,6,2010-12-02 12:26:00,1.85,17850,United Kingdom,False,Sale,11.1,2010,12,2,12,3
2611,536698,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2010-12-02 12:28:00,1.65,15363,United Kingdom,False,Sale,19.8,2010,12,2,12,3
2612,536698,85135B,BLUE DRAGONFLY HELICOPTER,2,2010-12-02 12:28:00,7.95,15363,United Kingdom,False,Sale,15.9,2010,12,2,12,3
2613,536698,21913,VINTAGE SEASIDE JIGSAW PUZZLES,4,2010-12-02 12:28:00,3.75,15363,United Kingdom,False,Sale,15.0,2010,12,2,12,3
2614,536698,22745,POPPY'S PLAYHOUSE BEDROOM ,12,2010-12-02 12:28:00,2.1,15363,United Kingdom,False,Sale,25.200000000000003,2010,12,2,12,3
2615,536698,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,2010-12-02 12:28:00,0.85,15363,United Kingdom,False,Sale,10.2,2010,12,2,12,3
2616,536698,21790,VINTAGE SNAP CARDS,12,2010-12-02 12:28:00,0.85,15363,United Kingdom,False,Sale,10.2,2010,12,2,12,3
2617,536698,21743,STAR PORTABLE TABLE LIGHT ,12,2010-12-02 12:28:00,2.95,15363,United Kingdom,False,Sale,35.400000000000006,2010,12,2,12,3
2618,536698,20798,CLEAR MILKSHAKE GLASS,12,2010-12-02 12:28:00,2.1,15363,United Kingdom,False,Sale,25.200000000000003,2010,12,2,12,3
2619,536698,22457,NATURAL SLATE HEART CHALKBOARD ,6,2010-12-02 12:28:00,2.95,15363,United Kingdom,False,Sale,17.700000000000003,2010,12,2,12,3
2620,536698,22669,RED BABY BUNTING ,5,2010-12-02 12:28:00,2.95,15363,United Kingdom,False,Sale,14.75,2010,12,2,12,3
2621,536698,22320,BIRDS MOBILE VINTAGE DESIGN,3,2010-12-02 12:28:00,5.95,15363,United Kingdom,False,Sale,17.85,2010,12,2,12,3
2622,536698,21249,WOODLAND  HEIGHT CHART STICKERS ,6,2010-12-02 12:28:00,2.95,15363,United Kingdom,False,Sale,17.700000000000003,2010,12,2,12,3
2623,536698,22493,PAINT YOUR OWN CANVAS SET,24,2010-12-02 12:28:00,1.65,15363,United Kingdom,False,Sale,39.6,2010,12,2,12,3
2624,536698,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,2010-12-02 12:28:00,4.95,15363,United Kingdom,False,Sale,29.700000000000003,2010,12,2,12,3
2625,536698,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2010-12-02 12:28:00,2.55,15363,United Kingdom,False,Sale,15.3,2010,12,2,12,3
2626,536698,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-12-02 12:28:00,1.65,15363,United Kingdom,False,Sale,16.5,2010,12,2,12,3
2627,536707,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2010-12-02 12:33:00,3.75,12915,United Kingdom,False,Sale,15.0,2010,12,2,12,3
2628,536707,21218,RED SPOTTY BISCUIT TIN,6,2010-12-02 12:33:00,3.75,12915,United Kingdom,False,Sale,22.5,2010,12,2,12,3
2629,536707,21217,RED RETROSPOT ROUND CAKE TINS,1,2010-12-02 12:33:00,9.95,12915,United Kingdom,False,Sale,9.95,2010,12,2,12,3
2630,536707,22840,ROUND CAKE TIN VINTAGE RED,2,2010-12-02 12:33:00,7.95,12915,United Kingdom,False,Sale,15.9,2010,12,2,12,3
2631,536707,85132A,CHARLIE + LOLA BISCUITS TINS,1,2010-12-02 12:33:00,9.95,12915,United Kingdom,False,Sale,9.95,2010,12,2,12,3
2632,536707,85132B,CHARLIE AND LOLA TABLE TINS,1,2010-12-02 12:33:00,9.95,12915,United Kingdom,False,Sale,9.95,2010,12,2,12,3
2633,536707,85132C,CHARLIE AND LOLA FIGURES TINS,1,2010-12-02 12:33:00,9.95,12915,United Kingdom,False,Sale,9.95,2010,12,2,12,3
2634,536707,22938,CUPCAKE LACE PAPER SET 6,12,2010-12-02 12:33:00,1.95,12915,United Kingdom,False,Sale,23.4,2010,12,2,12,3
2635,536707,22955,36 FOIL STAR CAKE CASES ,6,2010-12-02 12:33:00,2.1,12915,United Kingdom,False,Sale,12.6,2010,12,2,12,3
2636,536707,22626,BLACK KITCHEN SCALES,2,2010-12-02 12:33:00,8.5,12915,United Kingdom,False,Sale,17.0,2010,12,2,12,3
2637,536707,21843,RED RETROSPOT CAKE STAND,1,2010-12-02 12:33:00,10.95,12915,United Kingdom,False,Sale,10.95,2010,12,2,12,3
2638,536707,22215,CAKE STAND WHITE TWO TIER LACE,2,2010-12-02 12:33:00,8.5,12915,United Kingdom,False,Sale,17.0,2010,12,2,12,3
2639,536707,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-02 12:33:00,12.75,12915,United Kingdom,False,Sale,25.5,2010,12,2,12,3
2640,536732,21238,RED RETROSPOT CUP,8,2010-12-02 12:47:00,0.85,15544,United Kingdom,False,Sale,6.8,2010,12,2,12,3
2641,536732,20674,GREEN POLKADOT BOWL,8,2010-12-02 12:47:00,1.25,15544,United Kingdom,False,Sale,10.0,2010,12,2,12,3
2642,536732,20675,BLUE POLKADOT BOWL,8,2010-12-02 12:47:00,1.25,15544,United Kingdom,False,Sale,10.0,2010,12,2,12,3
2643,536732,21239,PINK  POLKADOT CUP,8,2010-12-02 12:47:00,0.85,15544,United Kingdom,False,Sale,6.8,2010,12,2,12,3
2644,536732,21244,BLUE POLKADOT PLATE ,8,2010-12-02 12:47:00,1.69,15544,United Kingdom,False,Sale,13.52,2010,12,2,12,3
2645,536732,21245,GREEN POLKADOT PLATE ,8,2010-12-02 12:47:00,1.69,15544,United Kingdom,False,Sale,13.52,2010,12,2,12,3
2646,536732,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,6,2010-12-02 12:47:00,3.75,15544,United Kingdom,False,Sale,22.5,2010,12,2,12,3
2647,536732,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,2010-12-02 12:47:00,3.75,15544,United Kingdom,False,Sale,22.5,2010,12,2,12,3
2648,536732,21679,SKULLS  STICKERS,12,2010-12-02 12:47:00,0.85,15544,United Kingdom,False,Sale,10.2,2010,12,2,12,3
2649,536732,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-12-02 12:47:00,3.75,15544,United Kingdom,False,Sale,15.0,2010,12,2,12,3
2650,536732,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-02 12:47:00,12.75,15544,United Kingdom,False,Sale,25.5,2010,12,2,12,3
2651,536732,21213,PACK OF 72 SKULL CAKE CASES,24,2010-12-02 12:47:00,0.55,15544,United Kingdom,False,Sale,13.2,2010,12,2,12,3
2652,536732,21207,SKULL AND CROSSBONES  GARLAND ,12,2010-12-02 12:47:00,1.65,15544,United Kingdom,False,Sale,19.8,2010,12,2,12,3
2653,536732,21987,PACK OF 6 SKULL PAPER CUPS,12,2010-12-02 12:47:00,0.65,15544,United Kingdom,False,Sale,7.800000000000001,2010,12,2,12,3
2654,536732,21988,PACK OF 6 SKULL PAPER PLATES,12,2010-12-02 12:47:00,0.85,15544,United Kingdom,False,Sale,10.2,2010,12,2,12,3
2655,536732,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2010-12-02 12:47:00,0.85,15544,United Kingdom,False,Sale,10.2,2010,12,2,12,3
2656,536732,22316,200 BENDY SKULL STRAWS,12,2010-12-02 12:47:00,1.25,15544,United Kingdom,False,Sale,15.0,2010,12,2,12,3
2657,536732,22332,SKULLS PARTY BAG + STICKER SET,8,2010-12-02 12:47:00,1.65,15544,United Kingdom,False,Sale,13.2,2010,12,2,12,3
2658,536732,22437,SET OF 9 BLACK SKULL BALLOONS,20,2010-12-02 12:47:00,0.85,15544,United Kingdom,False,Sale,17.0,2010,12,2,12,3
2659,536732,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2010-12-02 12:47:00,2.95,15544,United Kingdom,False,Sale,17.700000000000003,2010,12,2,12,3
2660,536732,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-02 12:47:00,2.95,15544,United Kingdom,False,Sale,17.700000000000003,2010,12,2,12,3
2661,536732,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2010-12-02 12:47:00,1.25,15544,United Kingdom,False,Sale,15.0,2010,12,2,12,3
2662,536732,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2010-12-02 12:47:00,0.85,15544,United Kingdom,False,Sale,10.2,2010,12,2,12,3
2663,536732,21086,SET/6 RED SPOTTY PAPER CUPS,12,2010-12-02 12:47:00,0.65,15544,United Kingdom,False,Sale,7.800000000000001,2010,12,2,12,3
2664,536732,21094,SET/6 RED SPOTTY PAPER PLATES,12,2010-12-02 12:47:00,0.85,15544,United Kingdom,False,Sale,10.2,2010,12,2,12,3
2665,536732,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-02 12:47:00,0.55,15544,United Kingdom,False,Sale,13.2,2010,12,2,12,3
2666,536733,21206,STRAWBERRY HONEYCOMB  GARLAND ,12,2010-12-02 12:50:00,1.65,15738,United Kingdom,False,Sale,19.8,2010,12,2,12,3
2667,536733,20974,12 PENCILS SMALL TUBE SKULL,24,2010-12-02 12:50:00,0.65,15738,United Kingdom,False,Sale,15.6,2010,12,2,12,3
